번호,구분,세부구분,제목,작성자,등록일자,본문,저작권자,웹페이지주소(URL),태그,뷰
208903,COVID-19,"과학기술,보건의학,코로나19,렘데시비르,SARS-CoV-2,용도변경 의약품,클로파지만,한팡친A,아필리모드,ONO5334,ReFRAME","국제 과학자팀, 코로나19 치료 약물 21개 확인",김병희 객원기자,2020-07-28,국제 과학자팀이 코로나19 원인 바이러스(SARS-CoV-2)의 복제를 중단시킬 수 있는 기존 약물 21가지를 찾아내 과학 저널 ‘네이처(Nature)’ 24일 자에 보고했다. 연구팀은 SARS-CoV-2 차단 능력을 가...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208903,"코로나19,렘데시비르,SARS-CoV-2,용도변경 의약품,클로파지만,한팡친A,아필리모드,ONO5334,ReFRAME",1074
208893,COVID-19,"과학기술,행사현장,보건의학,바이러스,전염병,과학문화,코로나19,의료인","‘코비드-N’ 대비, 의료진 양성 시급",김은영 객원기자,2020-07-27,바이러스가 확산된 지 6개월이 지난 지금 신종 코로나바이러스감염증-19(COVID-19)에 대한 공포가 전 세계에 확산되고 있다. 26일 현재 코로나19 전 세계  확진자 수가 1600만 명이 넘었다. 사망자...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208893,"바이러스,전염병,코로나19,의료인",529
208797,COVID-19,"과학기술,보건의학,속보뉴스,코로나19",국내 코로나19 치료제·백신 임상 13건,연합뉴스,2020-07-23,"현재 국내에서 신종 코로나바이러스 감염증(코로나19) 치료제와 백신을 개발하고자 총 13건의 임상시험을 하는 것으로 나타났다. 치료제 11건, 백신 2건이다. 식품의약품안전처는 국내 코로나...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208797,기타,438
208741,COVID-19,"신소재신기술,스파이크 단백질,극저온 전자현미경,코로나19,SARS-CoV-2,형태 변형","코로나 스파이크 단백질, 두 변화 경로로 자기방어",김병희 객원기자,2020-07-22,신종 코로나바이러스(SARS CoV-2) 표면에 돌출된 스파이크 단백질은 이 전염병이 면역 장벽을 뛰어넘어 세계적 대유행을 이끄는 정복자의 창날과 같다. 스파이크 단백질은 ACE2 수용체를 통해 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208741,"스파이크 단백질,극저온 전자현미경,코로나19,SARS-CoV-2,형태 변형",1592
208690,COVID-19,"과학기술,신소재신기술,바이러스,단백질,데이터 사이언스,코로나19,UN 해비바트",데이터 사이언스로 바이러스 ‘추적’,이강봉 객원기자,2020-07-23,"최근 미국 시카고 대학에서는 공공보건 전문가, 컴퓨터 과학자, 경제학자, 정책 전문가 등이 모여 새로운 프로젝트를 시작했다. 코로나19 확산이 이어지고 있는 가운데 의료진은 물론 정치...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208690,"바이러스,단백질,데이터 사이언스,코로나19,UN 해비바트",2254
208600,COVID-19,"과학기술,보건의학,격리,폐쇄,코로나19,사회적 거리두기,재확산,월드팝,2차 대유행",코로나19 2차 대유행 막으려면,김병희 객원기자,2020-07-20,국내외 감염병 전문가들은 올가을에 코로나19 2차 대유행 사태가 오지 않을까 우려하고 있다. 겨울로 접어들면서 독감 바이러스가 유행하면 코로나19와 겹쳐 큰 피해를 입을 수 있기 때문이다....,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208600,"격리,폐쇄,코로나19,사회적 거리두기,재확산,월드팝,2차 대유행",924
208479,COVID-19,"과학기술,창의·융합,행사현장,보건의학,우주,로봇,수소에너지,ICT 로봇,과학문화,코로나19,비대면사회",비대면 로봇이 코로나19 검체 채취,김은영 객원기자,2020-07-17,신종 코로나바이러스감염증-19(COVID-19)가 우리의 삶을 바꾸고 있다. 이제 마스크는 외출의 필수 아이템이 됐다. 손 씻기의 중요성은 아무리 강조해도 지나치지 않는다. 비말 등 사람 간의 접...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208479,"우주,로봇,수소에너지,코로나19,비대면사회",1224
208450,COVID-19,"과학기술,보건의학,백신,항체,돌연변이,유전자변이,코로나19,SARS-CoV-2,신종 바이러스",돌연변이 바이러스 ‘G614’의 정체,이강봉 객원기자,2020-07-16,"지금까지 발견된 코로나 바이러스는 모두 7종이다. 1930년대 닭에서 발견된 이후 개·돼지·조류 등에서 추가로 발견되었고, 1960년대부터는 사람에게서 발견되기 시작했다. 코로나바이러스...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208450,"백신,항체,돌연변이,유전자변이,코로나19,SARS-CoV-2,신종 바이러스",2465
208353,COVID-19,"과학기술,보건의학,속보뉴스,코로나19",가짜양성 오류 줄이는 코로나19 바이러스 유전자 표준물질 개발,연합뉴스,2020-07-14,국내 연구진이 신종 코로나바이러스 감염증(코로나19) 진단키트의 '위양성'(가짜 양성) 판정을 줄일 수 있는 코로나19 바이러스(SARS-CoV-2) 유전자 표준물질을 개발했다. 한국표준과학연구원과 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208353,기타,379
208348,COVID-19,"과학기술,보건의학,바이러스,항체,항원,스파이크 단백질,코로나19,ACE2,나노바디,단백질 수용체",‘인공 나노바디’로 코로나19 치료,이강봉 객원기자,2020-07-15,그동안 과학자들은 코로나19 치료법을 찾기 위해 라마의 혈액에 주목해왔다. 그리고 라마의 혈액세포들이 바이러스의 활동을 제압할 수 있는 70여 종의 작은 항체들을 생성하고 있다는 사실...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208348,"바이러스,항체,항원,스파이크 단백질,ACE2,나노바디,단백질 수용체",2496
208303,COVID-19,"과학기술,보건의학,속보뉴스,코로나19",코로나19 중증 환자 '사이토카인 폭풍' 원인 찾았다,연합뉴스,2020-07-13,국내 연구진이 신종 코로나바이러스 감염증(코로나19) 중증 환자의 상태를 급격히 악화시키는 소위 '사이토카인 폭풍'(과잉 염증반응)을 일으키는 원인 중 하나를 밝혀냈다. 한국과학기술원(...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208303,기타,796
208299,COVID-19,"과학정책,기술,과학기술,보건의학,속보뉴스,코로나19",국내 코로나19 치료제·백신 임상 12건 진행…5건 심사 중,연합뉴스,2020-07-13,"식품의약품안전처는 현재 국내에서 신종 코로나바이러스 감염증(코로나19) 치료제·백신 임상이 총 12건 진행 중이라고 10일 밝혔다. 치료제 10건, 백신 2건이다. 치료제의 경우 지난달 26일 이...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208299,기타,288
208276,COVID-19,"과학기술,보건의학,코로나19,코로나 혈액 응고,혈전 염증,혈액 투석,신경 합병증,섬망",코로나19가 일으키는 질환 종합 정리,김병희 객원기자,2020-07-13,폐렴과 같은 증상을 보인다고 해서 한때 ‘우한 폐렴’으로 불렸던 코로나19는 환자에 따라 폐 이외의 여러 장기와 조직에 다양한 증상을 보이는 것으로 알려졌다. 미국 컬럼비아대와 하버...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208276,"코로나19,코로나 혈액 응고,혈전 염증,혈액 투석,신경 합병증,섬망",3983
208207,COVID-19,"과학기술,보건의학,팬데믹,코로나19,코로나바이러스,분산화 감시 시스템,동물-인간 접점,야생동물 바이러스",분산화 감시 시스템으로 제2의 팬데믹 막아야,김병희 객원기자,2020-07-10,"세계보건기구(WHO)는 코로나19 바이러스가 중국 우한 주변의 동굴에 서식하는 야생 박쥐에서 비롯됐으며, 사람들에게 전파되기 전에 두 번째 동물 숙주를 거쳐 갔을 것으로 보고 있다. 최근 ...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208207,"팬데믹,코로나바이러스,분산화 감시 시스템,동물-인간 접점,야생동물 바이러스",809
208181,COVID-19,"기획 칼럼,연재,과학기술,보건의학,코로나19,스페인 독감,금요 포커스,뇌 손상,신경질환,기면성 뇌염",포스트 코로나 대규모 신경 질환 발생 ‘경고등’,이성규 객원기자,2020-07-10,"인류 최대의 재앙으로 불리는 스페인 독감이 처음으로 보고된 것은 1918년 초여름이다. 당시 전 세계 16억 인구 중 5억 명이 감염되었으며, 그중 약 5000만 명이 사망한 것으로 추정한다. 한국에서...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208181,"코로나19,스페인 독감,뇌 손상,신경질환,기면성 뇌염",2287
208160,COVID-19,"과학기술,보건의학,유전자,바이러스,알레르기,코로나19,인터페론,렘데시비르,키모카인",‘인터페론’으로 코로나19 치료,이강봉 객원기자,2020-07-09,바이러스가 침투한 세포 안에서는 당단백질인 인터페론이 생성된다. 인터페론은 바이러스 감염과 증식을 억제하는 능력을 지니고 있다. 그런 만큼 유전공학을 통해 인공적으로 대량 생산돼...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208160,"유전자,바이러스,알레르기,코로나19,인터페론,렘데시비르,키모카인",4078
208103,COVID-19,"과학기술,보건의학,방역,CDC,에어로졸,코로나19,비말,거리두기,손 씻기",코로나19 공기전파 ‘논란’ 가열,이강봉 객원기자,2020-07-08,지난 5일 전 세계 32개국 과학자 200여 명이 세계보건기구(WHO)에 공개서한을 보냈다. 코로나19의 공기감염 가능성이 있다는 것. 코로나19가 큰 호흡기 비말인 침방울뿐만 아니라 크기에 관계없...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208103,"방역,CDC,에어로졸,코로나19,비말,거리두기,손 씻기",2940
208077,COVID-19,"과학기술,행사현장,정보통신IT,ICT 로봇,과학문화,코로나19,언택트 비즈니스,가상컴퓨팅,데스크탑 가상화,어플리케이션 가상화,리모트PC,협업툴",코로나19로 '언택트 비즈니스 기술' 각광,김순강 객원기자,2020-07-08,코로나 팬데믹으로 인해 본격적인 언택트 시대가 시작되면서 비즈니스와 업무 방식의 변화 등 전 세계 기업문화가 바뀌고 있다. 회사 업무는 사무실에서만 해야 한다거나 직원도 면대면 면접...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208077,"언택트 비즈니스,가상컴퓨팅,데스크탑 가상화,어플리케이션 가상화,리모트PC,협업툴",1467
208034,COVID-19,"과학정책,기술,과학기술,보건의학,ICT 로봇,속보뉴스,코로나19",빅데이터·전자출입명부 연계로 코로나19 역학조사 고도화,연합뉴스,2020-07-07,빅데이터와 전자출입명부 데이터를 연계함으로써 신종 코로나바이러스 감염증(코로나19) 확진자의 동선 분석과 역학조사가 한층 빠르고 정확해지게 됐다. 과학기술정보통신부는 데이터와 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208034,기타,470
208016,COVID-19,"과학기술,자연환경에너지,SDGs,IIASA,코로나19,국제응용시스템분석연구소,지속가능한 개발 목표,TWI2050,유엔 고위급 정치 포럼",코로나19 이후 지속가능한 미래로 전환 가능할까,김병희 객원기자,2020-07-07,"코로나19로 인해 세계는 전례 없는 혼란에 빠졌고, 코로나 사태 이후 세계의 미래는 과연 어떻게 전개될지 두려움과 우려의 시선이 적지 않다. 그런 우려의 시각 한편에서 우리가 살고 일하...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=208016,"SDGs,IIASA,코로나19,국제응용시스템분석연구소,지속가능한 개발 목표,TWI2050,유엔 고위급 정치 포럼",1916
207981,COVID-19,"과학기술,기초응용과학,보건의학,DNA,유전자,바이러스,네안데르탈인,이종교배,현생인류,코로나19","네안데르탈인 유전자, 코로나19 중증 유발",이강봉 객원기자,2020-07-06,코로나19와 관련된 유전자가 약 6만 년 전에 살았던 네안데르탈인으로부터 유래된 것이라는 연구 결과가 나와 주목을 받고 있다. 6일  ‘뉴욕타임스’에 따르면 독일 막스 플랑크 인류학 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=207981,"DNA,유전자,바이러스,네안데르탈인,이종교배,현생인류,코로나19",3938
207962,COVID-19,"과학기술,행사현장,보건의학,AI,ICT 로봇,과학문화,코로나-19,코로나19,증강지능,디지털 의사결정,초연결 초지능",코로나19가 증강지능 시대 앞당겨,김순강 객원기자,2020-07-06,"미래사회에서 가장 중요한 화두로 자리 잡고 있는 기술이 바로 인공지능(AI)이다. 코로나19 감염 확산으로 인해 비대면이 새로운 표준이 되고 있는 요즘, 인공지능 기술이 우리 일상 속으로 성...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=207962,"AI,코로나-19,증강지능,디지털 의사결정,초연결 초지능",1192
207891,COVID-19,"과학기술,보건의학,바이러스,면역력,항체,선천성 면역,코로나19,적응면역,2차감염",코로나19 ‘면역 인증서’ 논란 가중,이강봉 객원기자,2020-07-03,최근 칠레 정부는 코로나19에 감염됐다 완치된 환자들에게 ‘면역 인증서(immunity passports)’를 교부할 계획을 세워놓고 있다. 다른 국가들 역시 유사한 계획을 검토하거나 제안하고 있다. 영...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=207891,"바이러스,면역력,항체,선천성 면역,코로나19,적응면역,2차감염",1830
